bacteria,huth,huth_abundance,total_sample_depth,relative_abundance,analysis,sample
Bacteroidaceae,hutH,986.5,98470303.6,1.0018248791100509e-05,MGYA00721611,ERZ650903
Bacteroidaceae,hutH,979.9,98470303.6,9.951223507754068e-06,MGYA00721611,ERZ650903
Blautia,hutH,926.0,98470303.6,9.403850360424806e-06,MGYA00721611,ERZ650903
Porphyromonadaceae,hutH,975.7,98470303.6,9.908571054715426e-06,MGYA00721611,ERZ650903
Bacteroidaceae,hutH,975.3,98470303.6,9.904508916330791e-06,MGYA00721611,ERZ650903
unclassified Burkholderiales,hutH,1062.8,98470303.6,1.0793101687969204e-05,MGYA00721611,ERZ650903
Clostridiales incertae sedis,hutH,75.1,98470303.6,7.62666481714798e-07,MGYA00721611,ERZ650903
Eubacteriaceae,hutH,122.5,98470303.6,1.2440298802937784e-06,MGYA00721611,ERZ650903
Fusobacteria,hutH,384.4,98470303.6,3.9037149876320685e-06,MGYA00721611,ERZ650903
Bacteroidaceae,hutH,900.2,71538262.6,1.2583475853102422e-05,MGYA00721617,ERZ650902
unclassified Burkholderiales,hutH,404.8,71538262.6,5.6585103591822486e-06,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,159.1,71538262.6,2.2239846792141695e-06,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,394.4,71538262.6,5.513133610823811e-06,MGYA00721617,ERZ650902
Eubacteriaceae,hutH,375.6,71538262.6,5.250337181098945e-06,MGYA00721617,ERZ650902
Lachnoclostridium,hutH,265.8,71538262.6,3.7154942032377516e-06,MGYA00721617,ERZ650902
Betaproteobacteria,hutH,235.0,71538262.6,3.284955371560841e-06,MGYA00721617,ERZ650902
Bacteroidia,hutH,564.7,71538262.6,7.893677865193221e-06,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,502.3,71538262.6,7.0214173750425975e-06,MGYA00721617,ERZ650902
Bacteroidia,hutH,190.3,71538262.6,2.6601149242894812e-06,MGYA00721617,ERZ650902
Clostridiaceae,hutH,102.1,71538262.6,1.4272082699419653e-06,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,1043.9,71538262.6,1.4592191116478138e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,989.2,71538262.6,1.3827565334246742e-05,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,984.2,71538262.6,1.3757672666766723e-05,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,977.6,71538262.6,1.3665414345693099e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,973.0,71538262.6,1.3601113091611482e-05,MGYA00721617,ERZ650902
Rikenellaceae,hutH,973.4,71538262.6,1.3606704505009883e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,984.2,71538262.6,1.3757672666766723e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,987.3,71538262.6,1.3801006120604332e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,984.9,71538262.6,1.3767457640213924e-05,MGYA00721617,ERZ650902
Rikenellaceae,hutH,886.7,71538262.6,1.2394765650906374e-05,MGYA00721617,ERZ650902
Bacteroidaceae,hutH1,166.8,71538262.6,2.331619387133397e-06,MGYA00721617,ERZ650902
Bacteroidaceae,hutH1,124.8,71538262.6,1.7445209803012467e-06,MGYA00721617,ERZ650902
Porphyromonadaceae,hutH,943.3,71538262.6,1.3185950646780176e-05,MGYA00721617,ERZ650902
Lachnoclostridium,hutH,609.0,71538262.6,8.51292689906618e-06,MGYA00721617,ERZ650902
Bacteroidaceae,hutH,683.7,91259005.49999999,7.491863364651724e-06,MGYA00721629,ERZ650899
Porphyromonadaceae,hutH,948.0,91259005.49999999,1.0388015898332358e-05,MGYA00721629,ERZ650899
Shewanellaceae,hutH,657.9,91259005.49999999,7.209151539570526e-06,MGYA00721629,ERZ650899
Bacteria,hutH,762.3,91259005.49999999,8.353148227108393e-06,MGYA00721629,ERZ650899
Rikenellaceae,hutH,761.9,91259005.49999999,8.348765098037367e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,141.0,91259005.49999999,1.5450529975367748e-06,MGYA00721629,ERZ650899
unclassified Burkholderiales,hutH,419.9,91259005.49999999,4.6011897423098704e-06,MGYA00721629,ERZ650899
unclassified Burkholderiales,hutH,458.0,91259005.49999999,5.018682786325127e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,400.6,91259005.49999999,4.3897037646328515e-06,MGYA00721629,ERZ650899
unclassified Burkholderiales,hutH,370.2,91259005.49999999,4.056585955234851e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,460.3,91259005.49999999,5.043885778483528e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,97.4,91259005.49999999,1.067291928794907e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,463.4,91259005.49999999,5.0778550287839815e-06,MGYA00721629,ERZ650899
unclassified Burkholderiales,hutH,265.4,91259005.49999999,2.9082061386259573e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,407.5,91259005.49999999,4.465312741108055e-06,MGYA00721629,ERZ650899
Porphyromonadaceae,hutH,984.2,91259005.49999999,1.0784689079260241e-05,MGYA00721629,ERZ650899
Rikenellaceae,hutH,977.6,91259005.49999999,1.0712367449588306e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,1043.9,91259005.49999999,1.1438871093110917e-05,MGYA00721629,ERZ650899
Porphyromonadaceae,hutH,984.2,91259005.49999999,1.0784689079260241e-05,MGYA00721629,ERZ650899
Rikenellaceae,hutH,961.8,91259005.49999999,1.0539233851282767e-05,MGYA00721629,ERZ650899
Bacteroidia,hutH,964.1,91259005.49999999,1.0564436843441169e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,980.3,91259005.49999999,1.0741953570817732e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,984.2,91259005.49999999,1.0784689079260241e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,989.2,91259005.49999999,1.0839478192648069e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,989.6,91259005.49999999,1.0843861321719095e-05,MGYA00721629,ERZ650899
Bacteroidia,hutH,993.8,91259005.49999999,1.0889884176964871e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,984.9,91259005.49999999,1.0792359555134536e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,979.9,91259005.49999999,1.0737570441746706e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,1005.0,91259005.49999999,1.1012611790953608e-05,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,379.0,91259005.49999999,4.153014794797431e-06,MGYA00721629,ERZ650899
Oscillospiraceae,hutH,822.0,91259005.49999999,9.00733024095907e-06,MGYA00721629,ERZ650899
Rikenellaceae,hutH,242.7,91259005.49999999,2.6594635638452146e-06,MGYA00721629,ERZ650899
Clostridiaceae,hutH,365.5,91259005.49999999,4.005084188650292e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,988.4,91259005.49999999,1.0830711934506016e-05,MGYA00721629,ERZ650899
Oscillospiraceae,hutH,1012.3,91259005.49999999,1.1092603896499838e-05,MGYA00721629,ERZ650899
Porphyromonadaceae,hutH,976.5,91259005.49999999,1.0700313844642983e-05,MGYA00721629,ERZ650899
unclassified Burkholderiales,hutH,369.8,91259005.49999999,4.052202826163825e-06,MGYA00721629,ERZ650899
Betaproteobacteria,hutH,181.0,91259005.49999999,1.983365904639406e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,334.3,91259005.49999999,3.66320012111024e-06,MGYA00721629,ERZ650899
Bacteroidaceae,hutH,1043.9,41926469.2,2.4898352280043655e-05,MGYA00721665,ERZ650883
Bacteroidaceae,hutH,984.2,41926469.2,2.3474430801819103e-05,MGYA00721665,ERZ650883
Bacteroidaceae,hutH,983.4,41926469.2,2.3455349776985274e-05,MGYA00721665,ERZ650883
Bacteroidaceae,hutH,989.2,41926469.2,2.359368720703054e-05,MGYA00721665,ERZ650883
unclassified Burkholderiales,hutH,1065.8,41926469.2,2.542069533486974e-05,MGYA00721665,ERZ650883
Porphyromonadaceae,hutH,983.8,41926469.2,2.346489028940219e-05,MGYA00721665,ERZ650883
Lachnoclostridium,hutH,869.8,41926469.2,2.074584425058144e-05,MGYA00721665,ERZ650883
Fusobacteria,hutH,990.3,41926469.2,2.3619923616177055e-05,MGYA00721665,ERZ650883
Betaproteobacteria,hutH,600.9,41926469.2,1.4332234778310402e-05,MGYA00721665,ERZ650883
unclassified Burkholderiales,hutH,176.8,41926469.2,4.216906488276384e-06,MGYA00721665,ERZ650883
Bacteria,hutH,913.7,41926469.2,2.1792915488337852e-05,MGYA00721665,ERZ650883
unclassified Burkholderiales,hutH,450.3,41926469.2,1.0740231853341946e-05,MGYA00721665,ERZ650883
Bacteroidaceae,hutH,398.7,41926469.2,9.509505751559923e-06,MGYA00721665,ERZ650883
Escherichia,hutH,302.0,41926469.2,7.203086874770747e-06,MGYA00721665,ERZ650883
Enterobacter,hutH,958.7,63890245.5,1.5005420506640565e-05,MGYA00721672,ERZ650877
Porphyromonadaceae,hutH,300.8,63890245.5,4.708073942210787e-06,MGYA00721672,ERZ650877
Porphyromonadaceae,hutH,749.6,63890245.5,1.1732620435775287e-05,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,290.4,63890245.5,4.545294789953499e-06,MGYA00721672,ERZ650877
Blautia,hutH,620.9,63890245.5,9.718228426591348e-06,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,133.7,63890245.5,2.0926512169999406e-06,MGYA00721672,ERZ650877
Rahnella,hutH,204.9,63890245.5,3.2070623362998348e-06,MGYA00721672,ERZ650877
Enterobacter,hutH,342.4,63890245.5,5.359190551239938e-06,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,1042.3,63890245.5,1.6313914461324146e-05,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,984.9,63890245.5,1.5415498755596425e-05,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,981.9,63890245.5,1.536854323090682e-05,MGYA00721672,ERZ650877
Enterobacter,hutH,953.0,63890245.5,1.491620500973032e-05,MGYA00721672,ERZ650877
Bacteroidaceae,hutH,989.2,63890245.5,1.548280167431819e-05,MGYA00721672,ERZ650877
Porphyromonadaceae,hutH,979.9,63890245.5,1.5337239547780418e-05,MGYA00721672,ERZ650877
Blautia,hutH,226.5,63890245.5,3.545142114064971e-06,MGYA00721672,ERZ650877
Blautia,hutH,970.7,63890245.5,1.5193242605398973e-05,MGYA00721672,ERZ650877
Sutterellaceae,hutH,84.0,63890245.5,1.3147546913088633e-06,MGYA00721672,ERZ650877
Lachnoclostridium,hutH,867.8,63890245.5,1.3582668108545614e-05,MGYA00721672,ERZ650877
Rikenellaceae,hutH,647.9,71126702.5,9.1090965450001e-06,MGYA00721686,ERZ650879
Betaproteobacteria,hutH,749.2,71126702.5,1.053331552942441e-05,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,738.4,71126702.5,1.0381473821312045e-05,MGYA00721686,ERZ650879
Clostridiales incertae sedis,hutH,438.3,71126702.5,6.162242654226801e-06,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,304.7,71126702.5,4.283904487207178e-06,MGYA00721686,ERZ650879
unclassified Burkholderiales,hutH,571.2,71126702.5,8.030739229053956e-06,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,483.8,71126702.5,6.801946146737226e-06,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,153.3,71126702.5,2.15530869015051e-06,MGYA00721686,ERZ650879
Bacteroidia,hutH,285.4,71126702.5,4.012557731043415e-06,MGYA00721686,ERZ650879
Enterobacter,hutH,330.9,71126702.5,4.65226122355384e-06,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,1042.7,71126702.5,1.46597545415521e-05,MGYA00721686,ERZ650879
Rikenellaceae,hutH,975.3,71126702.5,1.37121498075916e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,987.6,71126702.5,1.3885080641830683e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,982.2,71126702.5,1.3809159787774501e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,990.3,71126702.5,1.3923041068858774e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,511.5,71126702.5,7.191392009210606e-06,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,989.2,71126702.5,1.3907575709699181e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,730.7,71126702.5,1.0273216307194896e-05,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,445.3,71126702.5,6.260658576151481e-06,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,988.0,71126702.5,1.3890704408797807e-05,MGYA00721686,ERZ650879
Clostridiaceae,hutH,365.5,71126702.5,5.1387170662101195e-06,MGYA00721686,ERZ650879
Oscillospiraceae,hutH,1012.3,71126702.5,1.4232348252050627e-05,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,123.6,71126702.5,1.737743992841507e-06,MGYA00721686,ERZ650879
Oscillospiraceae,hutH,825.5,71126702.5,1.160604907840343e-05,MGYA00721686,ERZ650879
Bacteroidaceae,hutH,1023.1,71126702.5,1.4384189960162993e-05,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,88.2,71126702.5,1.2400406162509783e-06,MGYA00721686,ERZ650879
Porphyromonadaceae,hutH,984.2,84845976.9,1.1599842867741204e-05,MGYA00721701,ERZ650875
Porphyromonadaceae,hutH,974.9,84845976.9,1.1490232485024282e-05,MGYA00721701,ERZ650875
Lachnoclostridium,hutH,846.7,84845976.9,9.979259252302864e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,689.5,84845976.9,8.126490202507174e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,227.3,84845976.9,2.6789720421028e-06,MGYA00721701,ERZ650875
unclassified Burkholderiales,hutH,473.0,84845976.9,5.574807637107894e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,889.8,84845976.9,1.0487238552851172e-05,MGYA00721701,ERZ650875
Bacteria,hutH,480.7,84845976.9,5.665560319572441e-06,MGYA00721701,ERZ650875
unclassified Burkholderiales,hutH,538.9,84845976.9,6.351509166252525e-06,MGYA00721701,ERZ650875
unclassified Burkholderiales,hutH,515.4,84845976.9,6.07453669379579e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,506.9,84845976.9,5.974355161205056e-06,MGYA00721701,ERZ650875
unclassified Burkholderiales,hutH,463.8,84845976.9,5.466375860656747e-06,MGYA00721701,ERZ650875
Betaproteobacteria,hutH,366.3,84845976.9,4.317234751527742e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,394.4,84845976.9,4.648423112210049e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,1042.0,84845976.9,1.2281077289358193e-05,MGYA00721701,ERZ650875
Blautia,hutH,926.0,84845976.9,1.0913894021061121e-05,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,980.3,84845976.9,1.1553877223376042e-05,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,984.9,84845976.9,1.1608093111601616e-05,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,985.7,84845976.9,1.1617521961727804e-05,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,989.2,84845976.9,1.165877318102987e-05,MGYA00721701,ERZ650875
Bacteroidaceae,hutH1,251.9,84845976.9,2.9689091834830413e-06,MGYA00721701,ERZ650875
Bacteroidaceae,hutH,100.9,84845976.9,1.1892137221652993e-06,MGYA00721701,ERZ650875
Enterobacter,hutH,955.3,102811443.99999997,9.291767169421336e-06,MGYA00721709,ERZ650873
Rikenellaceae,hutH,888.3,102811443.99999997,8.640088743428215e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,269.6,102811443.99999997,2.6222761738469514e-06,MGYA00721709,ERZ650873
Porphyromonadaceae,hutH,336.3,102811443.99999997,3.2710366367386115e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,833.6,102811443.99999997,8.108046804595025e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,1020.8,102811443.99999997,9.928855779907149e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,815.1,102811443.99999997,7.92810574667155e-06,MGYA00721709,ERZ650873
Porphyromonadaceae,hutH,634.8,102811443.99999997,6.174409922693043e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,993.8,102811443.99999997,9.666239100775593e-06,MGYA00721709,ERZ650873
Porphyromonadaceae,hutH,310.8,102811443.99999997,3.0230097731143637e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,815.5,102811443.99999997,7.931996364140166e-06,MGYA00721709,ERZ650873
Porphyromonadaceae,hutH,659.4,102811443.99999997,6.4136828970129065e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,414.5,102811443.99999997,4.031652351852972e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,657.9,102811443.99999997,6.399093081505597e-06,MGYA00721709,ERZ650873
Porphyromonadaceae,hutH,983.4,102811443.99999997,9.565083046591587e-06,MGYA00721709,ERZ650873
Rikenellaceae,hutH,975.3,102811443.99999997,9.486298042852119e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH1,256.5,102811443.99999997,2.4948584517497883e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,975.3,102811443.99999997,9.486298042852119e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,988.0,102811443.99999997,9.609825147480666e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,987.3,102811443.99999997,9.603016566910588e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,987.3,102811443.99999997,9.603016566910588e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,983.4,102811443.99999997,9.565083046591587e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,748.8,102811443.99999997,7.283235901248505e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,1026.5,102811443.99999997,9.984297078834924e-06,MGYA00721709,ERZ650873
Ruminococcaceae,hutH,478.8,102811443.99999997,4.6570691099329385e-06,MGYA00721709,ERZ650873
Bacilli,hutH,468.8,102811443.99999997,4.559803673217547e-06,MGYA00721709,ERZ650873
Rikenellaceae,hutH,181.4,102811443.99999997,1.7643950220171994e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,408.7,102811443.99999997,3.975238398558045e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,381.7,102811443.99999997,3.7126217194264882e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,380.2,102811443.99999997,3.6980319039191796e-06,MGYA00721709,ERZ650873
Bacteroidia,hutH,344.0,102811443.99999997,3.3459310230094626e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,273.1,102811443.99999997,2.656319076697338e-06,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,87.0,102811443.99999997,8.462092994239048e-07,MGYA00721709,ERZ650873
Bacteroidaceae,hutH,1026.5,47013463.99999999,2.1834170738833456e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,1036.9,47013463.99999999,2.205538396404911e-05,MGYA00721714,ERZ650872
Porphyromonadaceae,hutH,979.9,47013463.99999999,2.0842965325847935e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,989.6,47013463.99999999,2.104928919936638e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,977.2,47013463.99999999,2.0785534969301563e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,989.6,47013463.99999999,2.104928919936638e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,954.1,47013463.99999999,2.029418636329372e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,988.0,47013463.99999999,2.101525639548705e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,973.0,47013463.99999999,2.069619885911832e-05,MGYA00721714,ERZ650872
Bacteroidaceae,hutH,984.2,47013463.99999999,2.093442848627364e-05,MGYA00721714,ERZ650872
Clostridia,hutH,971.1,47013463.99999999,2.0655784904511613e-05,MGYA00721714,ERZ650872
Fusobacteria,hutH,962.6,47013463.99999999,2.0474985633902665e-05,MGYA00721714,ERZ650872
Lachnoclostridium,hutH,473.4,47013463.99999999,1.0069455847797135e-05,MGYA00721714,ERZ650872
Enterobacter,hutH,766.5,47013463.99999999,1.630384010844213e-05,MGYA00721714,ERZ650872
Firmicutes,hutH,505.0,47013463.99999999,1.0741603724413927e-05,MGYA00721714,ERZ650872
Lachnoclostridium,hutH,429.5,47013463.99999999,9.135680791357983e-06,MGYA00721714,ERZ650872
Lachnoclostridium,hutH,397.5,47013463.99999999,8.455024713771358e-06,MGYA00721714,ERZ650872
Clostridia,hutH,446.8,47013463.99999999,9.503660483303253e-06,MGYA00721714,ERZ650872
Clostridia,hutH,245.7,47013463.99999999,5.226162445719805e-06,MGYA00721714,ERZ650872
Lachnoclostridium,hutH,478.0,47013463.99999999,1.0167300158950212e-05,MGYA00721714,ERZ650872
Clostridia,hutH,67.4,47013463.99999999,1.4336318634168291e-06,MGYA00721714,ERZ650872
Clostridia,hutH_2,507.7,47013463.99999999,1.0799034080960298e-05,MGYA00721714,ERZ650872
Gammaproteobacteria,hutH,387.9,50986363.30000001,7.6079166054190785e-06,MGYA00721725,ERZ650870
Gammaproteobacteria,hutH,68.6,50986363.30000001,1.345457796163312e-06,MGYA00721725,ERZ650870
Bacilli,hutH,337.0,50986363.30000001,6.60961045637079e-06,MGYA00721725,ERZ650870
Bacteroidaceae,hutH,984.2,50986363.30000001,1.930320062658793e-05,MGYA00721725,ERZ650870
Lachnoclostridium,hutH,846.7,50986363.30000001,1.6606401108039015e-05,MGYA00721725,ERZ650870
Sutterellaceae,hutH,734.9,50986363.30000001,1.4413657935866154e-05,MGYA00721725,ERZ650870
Blautia,hutH,610.5,50986363.30000001,1.1973789862357175e-05,MGYA00721725,ERZ650870
Blautia,hutH,994.2,50986363.30000001,1.9499331500664214e-05,MGYA00721725,ERZ650870
Blautia,hutH,857.1,50986363.30000001,1.681037721707835e-05,MGYA00721725,ERZ650870
Clostridiaceae,hutH,934.9,50986363.30000001,1.8336275417391844e-05,MGYA00721725,ERZ650870
Blautia,hutH,172.6,50986363.30000001,3.3852188865566717e-06,MGYA00721725,ERZ650870
Lachnoclostridium,hutH,301.2,50986363.30000001,5.907461927177692e-06,MGYA00721725,ERZ650870
Blautia,hutH,77.8,50986363.30000001,1.525898200313494e-06,MGYA00721725,ERZ650870
Bacteroidaceae,hutH,451.8,68842805.69999999,6.562777263449042e-06,MGYA00721733,ERZ650866
Bacteroidaceae,hutH,984.2,68842805.69999999,1.4296337721749771e-05,MGYA00721733,ERZ650866
Gammaproteobacteria,hutH1,943.0,68842805.69999999,1.3697872862842953e-05,MGYA00721733,ERZ650866
Bacteroidaceae,hutH,136.3,68842805.69999999,1.979872822063091e-06,MGYA00721733,ERZ650866
Enterobacter,hutH,699.5,68842805.69999999,1.0160829339934937e-05,MGYA00721733,ERZ650866
Gammaproteobacteria,hutH,214.5,68842805.69999999,3.115793986298848e-06,MGYA00721733,ERZ650866
Porphyromonadaceae,hutH,583.2,68842805.69999999,8.471473439671274e-06,MGYA00721733,ERZ650866
Porphyromonadaceae,hutH,526.9,68842805.69999999,7.653668304805887e-06,MGYA00721733,ERZ650866
Porphyromonadaceae,hutH,454.9,68842805.69999999,6.6078073863279525e-06,MGYA00721733,ERZ650866
Bacteroidaceae,hutH,515.0,68842805.69999999,7.480810736335229e-06,MGYA00721733,ERZ650866
Peptostreptococcaceae,hutH,369.0,68842805.69999999,5.3600372071994164e-06,MGYA00721733,ERZ650866
Enterobacter,hutH,358.6,68842805.69999999,5.208968407863715e-06,MGYA00721733,ERZ650866
Bacteroidaceae,hutH,1043.9,68842805.69999999,1.516353073332106e-05,MGYA00721733,ERZ650866
Bacteroidaceae,hutH,989.2,68842805.69999999,1.4368966952199629e-05,MGYA00721733,ERZ650866
unclassified Burkholderiales,hutH,1063.9,68842805.69999999,1.5454047655120486e-05,MGYA00721733,ERZ650866
Bacteria,hutH,827.4,68842805.69999999,1.2018685054842268e-05,MGYA00721733,ERZ650866
Bacteroidaceae,hutH1,248.1,68842805.69999999,3.603862414921884e-06,MGYA00721733,ERZ650866
Gammaproteobacteria,hutH,953.4,68842805.69999999,1.3848941662178655e-05,MGYA00721733,ERZ650866
Betaproteobacteria,hutH,1050.4,68842805.69999999,1.5257948732905874e-05,MGYA00721733,ERZ650866
Bacilli,hutH,987.3,68842805.69999999,1.4341367844628683e-05,MGYA00721733,ERZ650866
Bifidobacteriales,hutH,989.9,68842805.69999999,1.4379135044462608e-05,MGYA00721733,ERZ650866
Rahnella,hutH,914.8,68842805.69999999,1.3288244003105761e-05,MGYA00721733,ERZ650866
Peptostreptococcaceae,hutH,964.5,68842805.69999999,1.4010178553777337e-05,MGYA00721733,ERZ650866
Porphyromonadaceae,hutH,449.5,49514259.199999996,9.078192974358385e-06,MGYA00721737,ERZ650864
Bacteroidaceae,hutH,267.3,49514259.199999996,5.398444898878747e-06,MGYA00721737,ERZ650864
